Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2009,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,CA,US,2,,live,,T,I
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,BM,US,,,6,carapaces,,E,O
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,FR,,1,1,bodies,,P,O
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,TN,,1,,carapaces,,P,O
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DE,RU,XX,,1,derivatives,,Q,O
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CV,,,1000,eggs,,N,
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CV,,1500,,eggs (live),,N,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,EG,XX,1,,carapaces,,,I
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,IL,US,,2,,carvings,,Q,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,40,,specimens,mg,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,40,,specimens,ml,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,LI,FR,,,1,carvings,,T,O
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,7,,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BR,,,5,bones,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BR,,5,,bone pieces,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,,400,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BZ,,6,,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ES,,132.5,132.5,specimens,ml,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,,,7,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,HN,,10,,eggs,,P,I
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,IL,ZZ,2,,carapaces,,E,I
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,IL,,,4,carvings,,Q,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,127,,bone pieces,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,300,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,,8,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PA,,4,,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,XX,37,,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,91,128,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,11,,specimens,,S,W
2009,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,4,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,JO,XX,,1,live,,E,C
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,MY,,14,14,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,,10,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,7,carapaces,,P,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PG,,,10,carapaces,,P,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,NO,VI,6,,scales,,P,O
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ES,XX,,1,,carapaces,,,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SC,,100,,specimens,ml,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,IL,,,50,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MG,,50,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,TC,,,1325,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,1,,carvings,,T,O
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,2,shells,,T,O
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IL,GB,,50,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IL,TR,,15,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JO,AE,JO,1,,live,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JO,AE,,,1,skulls,,E,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,ID,,0.603,,skins,kg,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,ID,,,200,skins,,S,
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,ID,,0.117,,specimens,kg,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,ID,,,50,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LB,AE,,,1,skulls,,E,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LY,AE,XX,1,,skulls,,T,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LY,AE,,,1,skulls,,E,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,PG,,,1,carapaces,,P,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PG,AU,PG,,27,shells,,Q,
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,RE,SC,,,102,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,SG,PH,XX,,2,leather products (small),,Q,C
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,SG,PH,XX,2,,shells,,Q,O
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TR,IL,,,15,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,KY,,80,specimens,,S,F
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,500,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BO,,1,,carapaces,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,,5,bones,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,5,,bone pieces,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,130,130,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,3,,carapaces,,T,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,,2400,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BZ,,9,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,US,277,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,2,,live,,Z,F
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,,1,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FM,,63,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,XX,1,,shells,,T,O
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,,,500,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,50,,specimens,,S,C
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,,54,specimens,,S,F
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,carapaces,,T,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,10,,eggs,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,meat,kg,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,0.25,,oil,l,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,skulls,,T,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,54,67,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,70,200,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NZ,,2,,carapaces,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,,68,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PE,XX,73,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PE,,56,129,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PW,,3,1,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,SA,XX,2,,carapaces,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,SB,,1,,carapaces,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,SG,,1,,bodies,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TT,XX,1,,carapaces,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TW,,29,,specimens,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,VN,XX,1,,bodies,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,VN,,2,,bodies,,P,I
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,3,,bodies,,S,W
2009,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,6,,specimens,,S,W
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,XX,5,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,3,carvings,,Q,U
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,2,carvings,,T,U
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AZ,GB,XX,,6,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,XX,3,,carvings,,P,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,XX,,3,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,,4,carapaces,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,1,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,1,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,3,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,,,1,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,,,2,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,5,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,,2,carvings,,T,U
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,1,,shells,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,JP,XX,5,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,JP,,,5,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,RU,XX,,1,derivatives,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,US,XX,,1,shells,,E,W
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CL,GB,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,CH,XX,,10,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,DE,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,26,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,IT,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,1,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,JP,XX,3,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,JP,,,3,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DZ,GB,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ES,EG,XX,1,,carapaces,,,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ES,XX,,1,,carapaces,,,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ES,XX,,2,,skins,,,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,1,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,2,7,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,JP,XX,1,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,JP,,,1,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,3,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,2,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,,3,shells,,Q,U
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,XX,,2,carapaces,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,XX,3,1,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,GB,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,JE,XX,1,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,NO,XX,,4,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,6,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,56,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,6,shells,,E,W
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,53,shells,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,13,,carapaces,,,
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,22,,carvings,,,
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ID,NL,XX,,1,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,XX,,5,carapaces,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,,6,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,XX,,5,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,,5,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,FR,,1,1,carvings,,P,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,FR,,1,1,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,1,,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,MC,,2,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LB,GB,XX,,1,carvings,,P,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MC,FR,,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MC,NL,XX,,2,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NL,ID,NL,,1,shells,,T,
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NL,ID,XX,1,,carvings,,Q,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,AU,,1,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,,322,,derivatives,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,FJ,,1,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,GB,,1,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,HK,,39,,derivatives,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,NC,,1,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,13,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,VN,,1,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,WS,,1,,bodies,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,WS,,2,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,CH,XX,,2,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,DE,JP,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,1,carvings,kg,P,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,4,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AG,,2,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,17,,carapaces,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,15,scales,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BS,,0.454,,meat,kg,T,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BZ,,1,,meat,kg,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CA,CN,1,,carapaces,,T,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,carapaces,,E,W
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,carapaces,,P,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,carapaces,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,,1,carvings,,E,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,,2,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CN,,1,,bones,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DE,XX,,1,carvings,,T,O
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,XX,8,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,2,,carvings,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,44,,eggs,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FJ,,3,,shells,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,30,,carapaces,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,99,,carvings,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,1,,derivatives,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,2,,eggs,kg,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,32,,meat,kg,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,2,,meat,,P,I
2009,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,10,,shells,,P,I
