Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,FR,,,2,skins,kg,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,FR,,,96.5,skin pieces,g,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,FR,,,2.2,skin pieces,kg,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,,100,,skins,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,,324,,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,,31,,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BR,UY,,,20,specimens,ml,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,PA,,130,,eggs,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,FR,XX,1,,carapaces,,P,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,FR,,,1,carapaces,,P,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ES,UY,,,400,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,1,1,carapaces,,P,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,3,59,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SR,,,35,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,AE,XX,1,,carapaces,,E,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,1,,specimens,kg,S,F
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,1,,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,shells,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,GA,,,300,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KN,BB,,57,,specimens,,M,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KR,CN,XX,3,,specimens,,Q,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KR,CN,,,3,specimens,,Q,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NL,BQ,,,200,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,QA,AE,QA,,1,live,,M,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,QA,AE,,1,,live,,M,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,RE,SC,,,150,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,GB,XX,,1,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,GB,,1,,carvings,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,US,XX,,2,shells,,T,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,66,,scales,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,157,,skins,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,,11,specimens,ml,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,592,585,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,10,,shells,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,172,200,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BZ,,23,,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CO,XX,1,,skulls,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,EC,,,12,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,334,specimens,g,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,2,carapaces,,T,U
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,1,,shells,,P,O
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HK,CN,102,48,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,,74,specimens,,S,F
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MG,,1,,shells,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,carapaces,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,6,,leather products (small),,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,254,295,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,3.5,,meat,kg,T,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,60,,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PF,,334,,specimens,,S,W
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,SB,,1,,shells,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TO,,2,,carapaces,,P,I
2013,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,9,,bodies,,S,W
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,CH,XX,,1,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,XX,2,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,,,2.5,carvings,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,SG,XX,5,5,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,EE,,,1,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,1,carapaces,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,14,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,2,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,NZ,AU,,1,carapaces,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,FR,MO,,2,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,FR,,2,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,1,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,,1,scales,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,CN,XX,7,9,carvings,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,CN,XX,2,,derivatives,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DK,ES,,1,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DK,XX,1,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,ES,XX,9,10,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,MO,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,4,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,NL,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,US,XX,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,US,XX,,1,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CL,FR,MO,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,CH,XX,,9,carvings,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,CH,,9,,carvings,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,DE,XX,,4,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,FR,MO,,25.5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,100,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,2,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,5,5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,,10,derivatives,g,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,JP,,,1,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,US,XX,,1,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,US,XX,,1,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DK,CH,ES,1,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DK,CH,XX,,1,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,MO,15,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,MO,4,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,6,carvings,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,8,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,5,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CN,MO,19.5,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,HK,XV,,30,carvings,,,
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,MO,3,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,,1,leather products (small),,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,,2,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,,,3,shells,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,2,,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,16,20,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,1,derivatives,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,JP,XX,48,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,JP,,,48,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,7,7,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,,1,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,2,,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,18,,derivatives,,Q,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,20,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GG,JE,,1,,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,CH,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,DE,XX,3,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,22,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,6,,leather products (small),,,
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,XV,,92,,carvings,,,
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,CH,XX,1,,carapaces,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,CH,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,CH,,1,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,DE,XX,,1,scales,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,DE,,1,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,XX,,1,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,1,,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,2,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NC,GB,XX,,12,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NL,US,XX,1,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NL,US,XX,,1,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,HK,,1,,carapaces,,P,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,7,,meat,kg,P,W
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,QA,GB,XX,,22,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,1,carvings,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,7,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,1,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,3,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,3,,shells,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,1,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,JP,XX,5,,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,JP,,,5,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,PT,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,PT,XX,1,,shells,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,PT,XX,1,,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TR,GB,XX,,2,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,UA,GB,XX,,3,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,UA,GB,,3,,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AE,XX,5,,leather products (small),,T,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AU,,5,,carvings,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,0.185,carvings,kg,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,2,,shells,,T,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,1,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CA,XX,6,,bones,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DE,XX,,1,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,2,,meat,kg,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,8,,meat,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,ES,XX,1,,shells,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,13,,carvings,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,4,,shells,,M,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,25,,shells,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,MO,,1,carvings,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,CN,1,,scales,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,2.15,carvings,kg,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,3,carvings,,P,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,19,carvings,,Q,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,2,carvings,,S,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,6,carvings,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,82,carvings,,T,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,scales,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,2,,shells,,E,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,4,,shells,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,11,,shells,,P,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,4,,shells,,P,U
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,shells,,P,W
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,19,,shells,,Q,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,6,,shells,,T,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,57,,shells,,T,O
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,unspecified,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,6,,unspecified,,T,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GD,,1,,meat,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,8,,eggs,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,8,,eggs (live),,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,4,,meat,kg,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HT,JM,1,,meat,kg,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KY,,4989,,meat,g,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KY,,3,,meat,kg,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MA,,1,,shells,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,4,,bones,,P,I
2013,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,2,,carapaces,,P,I
