Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,FR,,,118.6,skins,g,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,1,1,carapaces,,T,O
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,1,,shells,,P,I
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,1,1,shells,,T,O
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,46,,bones,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,50,,scales,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,114,,skin pieces,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,236,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NC,,31,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,50,32,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PA,,16,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,10,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,6,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,GB,XX,,1,carapaces,,E,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,GB,,1,,carapaces,,E,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,XX,,1,,carapaces,,E,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AR,UY,,110,110,bones,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,TK,,1,carapaces,,P,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,XX,,8,specimens,cm3,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,XX,,31,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,VU,,66,66,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BH,GB,XX,,1,carvings,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BR,UY,,20,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,IE,XX,,2,carvings,,P,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,AU,,,3,skulls,,E,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,FR,XX,,1,carvings,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,,608,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,GB,,30,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SC,,150,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SR,,41,,specimens,g,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,AE,,,1,shells,,E,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,AG,,,1,shells,,P,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,leather products (small),,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,shells,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,,2,,carvings,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,CR,,450,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,US,GH,,2,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,MX,CR,,67,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NL,NZ,PG,,1,carapaces,,P,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,VU,,,1,carvings,,P,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,QA,GB,XX,,1,carvings,,P,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TR,ES,XX,1,,carapaces,,E,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TW,GB,XX,,1,carvings,,Q,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,UA,GB,,1,,carvings,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,2,,carapaces,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,,210,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,143,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,2,,bone pieces,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,443,1000,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,KY,2,2,live,,Z,F
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,7,,specimens,,S,F
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,,18,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,67,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CU,,1,,skulls,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,PF,25,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,VU,1,,shells,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,XX,1,,carapaces,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,XX,,1.5,carvings,,T,O
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,146.9,skins,g,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,200,specimens,ml,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,25,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,1,,shells,kg,P,U
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GD,,1.28,,meat,kg,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HT,,2,,shells,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KE,,1,,unspecified,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,25,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MG,,20,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,20,,bones,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,leather products (small),,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,scales,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,9,,skins,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,,52,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NC,,37,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,204,206,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,,150,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PF,,1,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TO,,3,,carapaces,,P,I
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TW,,36,,specimens,,S,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AE,DE,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,CH,XX,,1,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,XX,2,,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,XX,1,,ivory carvings,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,JP,,,2,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,LI,XX,1,,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,3,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,LS,,,5,bodies,,,
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,US,XX,,1,shells,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BR,PT,,,1,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BY,GB,XX,,7,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BY,GB,,5,,specimens,,Q,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,,1,,carapaces,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,IE,XX,,2,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,IE,,2,,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,NL,,1,,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,1,,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,3,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,1,,carvings,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,,1,shells,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,3,3,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,2,3,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,IT,XX,,2,carapaces,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,IT,XX,2,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,MT,XX,4,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,MT,XX,,4,shells,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,TW,XX,6,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,59,carvings,g,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,38,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,1,leather products (small),,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,IT,XX,,1,carapaces,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,JP,,,1,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,JP,,1,,scales,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,EG,GB,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ES,CH,XX,10,10,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,2,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,1,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,XX,,5,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,XX,,2,unspecified,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,,16,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,BY,,1,,carapaces,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,BY,,6,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,BY,,,5,specimens,,Q,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,28,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,,6,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,,2,carvings,,T,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,,2,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,1,leather products (small),,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,1,shells,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,,2,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,CH,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,1,,bodies,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,16,,carapaces,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,8,,carapaces,,T,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,20,,leather products (small),,,
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,CA,XX,,1,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,JP,IT,,1,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IT,JP,XX,1,,carapaces,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,XX,,2,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,XX,,7,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,XX,,1,ivory carvings,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,,3,,carvings,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,AT,,7,,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,1,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KR,US,XX,1,,carvings,,Q,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KR,US,XX,,1,shells,,Q,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LB,FR,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LB,GB,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LI,AT,XX,,1,carapaces,,E,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LU,AU,XX,,1,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LU,AU,,1,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MC,FR,XX,,3,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MC,FR,XX,3,,carvings,,T,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,3,,carapaces,,P,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,QA,GB,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,QA,NZ,CK,,1,carapaces,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,1,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,3,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,155,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,155,,shells,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TR,GB,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,CH,XX,,6,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,UA,XX,,2,,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AG,FM,4,,shells,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AU,PG,19,,shells,,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AU,XX,,5,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AU,XX,,2,unspecified,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,shells,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CO,AR,1,,skulls,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CR,,1,,meat,kg,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DK,XX,1,,carapaces,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DK,XX,,3,garments,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DK,XX,2,,shells,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,1,,bodies,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,ES,XX,3,,shells,,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,75,,leather products (small),,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,10,,meat,kg,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,31,,shells,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,5,,shells,,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,2,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,2,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,2,,leather products (small),,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,leather products (small),,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,2,,shells,,P,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,GB,,1,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,25,,carapaces,,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,carvings,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,3,carvings,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,68,carvings,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,leather products (small),,P,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,4,,shells,,P,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,6,,shells,,P,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,2,,shells,,P,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,3,,shells,,Q,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,shells,,T,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,39,,shells,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,unspecified,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GD,,1,,meat,kg,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HK,XX,1,,leather products (small),,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HK,XX,,1,leather products (small),,,
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HK,XX,1,,shells,,T,O
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,18,,eggs,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,4,,meat,kg,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,ID,,1,,shells,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,IR,,1,,trophies,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,JP,XX,1,,shells,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KE,,1,,carapaces,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KR,XX,,1,carvings,,Q,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KR,XX,1,,shells,,Q,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KY,,908,,meat,g,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,15,,shells,,P,I
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,4,,bones,,P,I
