Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2010,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,CH,AT,3,3,live,,P,C
2010,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,CH,,,2,live,,T,C
2010,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,FR,CH,,,2,live,,T,C
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,AU,ZA,,,1,live,,E,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,AU,ZA,,,1,skulls,,E,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CL,DE,XX,,1,carvings,,P,O
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DE,MG,,1,,skulls,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CU,,54,54,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CV,,,1500,eggs,,N,
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CV,,1500,,eggs (live),,N,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,KR,JP,,50,,live,,M,C
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,TR,AL,,1,,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,TR,AL,,,1,specimens,,S,
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,1,1,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,,100,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CO,,1,,shells,,P,I
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,FR,XX,,1,carvings,,T,O
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,FR,XX,1,,shells,,T,O
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,4,carapaces,,T,U
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,7,shells,kg,P,U
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,4,,shells,,P,U
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GH,US,1,,skeletons,,P,I
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,1,,shells,,P,I
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PT,,331,1150,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZA,,23.4,23.4,shells,g,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZA,,1721,1721,specimens,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,1,,bodies,,S,W
2010,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,13,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,LY,XX,,1,skulls,,T,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,QA,,1,1,live,,M,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,AU,1,,carapaces,,Q,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,CK,,1,shells,,P,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,,,7,specimens,cm3,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BH,AE,XX,,1,skulls,,E,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PH,,,1,carapaces,,Q,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CY,IL,,,200,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ES,CU,,78,78,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,AU,,1,,carapaces,kg,E,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MG,,1.5,,specimens,kg,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,TC,,800,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,shells,,T,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,,5,,live,,Z,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KR,CN,,1,1,specimens,,E,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KR,JP,,50,,live,,M,C
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LY,AE,XX,,1,skulls,,E,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NC,AU,,,1,carapaces,,Q,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,TO,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,TO,,2,,carapaces,,P,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,TO,,1,,carapaces,,P,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PH,SG,XX,,2,shells,,Q,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PH,SG,,2,,carapaces,,Q,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,SC,GB,XX,,1,carapaces,,T,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TR,IT,,,1,live,,N,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TR,IT,,1,,live,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AN,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,LC,1,,shells,,P,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,802,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BB,,,180,specimens,ml,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,378,378,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,,60,carapaces,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,60,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,244,100,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,1,1,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,202,202,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CU,,1,,bodies,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,DO,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,EC,,422,,specimens,,S,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,EC,,,273,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FM,,650,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,1,,bodies,,P,U
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,1,trophies,,P,U
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HT,,1,,shells,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KE,,,20,specimens,g,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,78,300,specimens,,S,F
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,leather products (small),,T,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,152,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,136,175,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NZ,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,DO,1,,carvings,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PT,,18,50,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TO,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TZ,XX,2,,shells,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TZ,,1,,carapaces,,P,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,VN,,2,,bodies,,T,I
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,XX,US,88,,carapaces,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,XX,US,507,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,6,,bodies,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,14,,specimens,,S,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,CH,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,CA,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,XX,4,,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,XX,7,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,,2,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,PF,4,4,carapaces,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,AT,XX,2,2,carapaces,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,CZ,XX,12,,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,CZ,XX,,10,derivatives,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,,1,ivory carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,5,9,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,18,15,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,PT,XX,1,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,RU,XX,1,,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,DE,XX,,2,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,FR,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,2,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,3,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CZ,CH,XX,,9,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CZ,CH,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CZ,CH,XX,10,,derivatives,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,AU,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,1,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,6,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,,5,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,PF,,4,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,2,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MG,,,2,specimens,kg,S,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,NO,XX,4,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,9,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,1,shells,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,8,shells,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,3,,derivatives,,,
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,ID,SG,XX,,2,shells,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IL,GB,XX,,2,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,XX,,2,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,2,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KW,GB,XX,,3,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LB,GB,XX,,2,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,LI,GB,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MC,JP,,,2,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MU,BE,XX,,2,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MY,GB,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MY,GB,XX,,2,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,AU,XX,,1,carapaces,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,AU,,2,,carapaces,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,,755,,derivatives,g,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,FJ,,1,,carapaces,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,KR,,50,,derivatives,g,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,MY,,1.17,,derivatives,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,WS,,2,,carapaces,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PL,MY,XX,5,,derivatives,,,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PT,GW,,3,,carapaces,,,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,FR,XX,,3,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,6,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,4,carvings,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,1,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,2,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,,2,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,GB,XX,4,,shells,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TR,GB,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,1,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,AU,,1,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BE,XX,,2,scales,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CN,XX,20,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CO,,2,,bone pieces,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CV,,3,,meat,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,1,,oil,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,MH,2,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,8,,carvings,,M,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,129,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,32,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,18,,unspecified,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,shells,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,shells,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,NA,1,,shells,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,2,carvings,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,carvings,,Q,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,103,carvings,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,2,caviar,,T,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,leather products (small),,E,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,leather products (small),,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,4,,leather products (small),,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,2,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,7,,shells,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,17,,shells,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,3,,shells,,P,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,shells,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,11,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,41,,shells,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GD,,2,,meat,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GD,,2,,meat,kg,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GH,,1,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,24,,eggs,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,17,,eggs,,P,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,35,,eggs,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,,4,,meat,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,IT,XX,1,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,IT,XX,2,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,JM,,1,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,FM,15,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,PW,1,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,2,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,XX,6,,carvings,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,121,,derivatives,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,53,,leather products (small),,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,5,,leather products (small),,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,500,,oil,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,11,,oil,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,3,,shells,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MZ,XX,105,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,XX,2,,fins,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,,1,,bodies,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,,112,,eggs,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,,12,,eggs,,P,U
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,,7.9,,meat,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PA,,1,,meat,kg,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PE,,70,,eggs,,P,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PG,,6,,shells,,T,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PT,XX,,1,carvings,,P,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PW,,4,,carvings,,M,I
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PW,,281,,carvings,,P,I
