Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,200,bones,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,2,,shoes,,P,I
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NC,,,43,specimens,,P,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NC,,43,,specimens,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,,8,specimens,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PA,,5,5,specimens,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,190,,specimens,,S,I
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,,190,specimens,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PT,,48,,specimens,,S,W
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,7,,specimens,,S,I
2008,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,78,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,FR,XX,1,,carapaces,,Q,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,FR,XX,,1,carapaces,,T,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,TN,XX,,1,skulls,,E,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,MY,,84,84,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,,,10,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,,,1,carapaces,,P,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,1,shells,,P,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,3,specimens,,P,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,27,,specimens,,Q,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,US,AU,,385,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BB,TT,,6,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PG,,,11,shells,,P,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CV,PT,,,2,live,,L,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,BR,,,3,bodies,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,BR,,3,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,NO,XX,,6,scales,,P,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DO,ES,DO,50,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ES,DO,,,150,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,AE,FR,,1,carapaces,,Q,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,AE,XX,1,,carvings,,T,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,CI,,,3,carapaces,,P,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,GM,,,1,carapaces,,P,
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,PF,FR,1,,scales,,Q,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,PF,,,1,carvings,,Q,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,US,XX,4,4,carvings,,T,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,BR,,,1,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,CH,XX,1,,carapaces,,,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,ID,,15,90,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,TC,,,525,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,carvings,,T,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,HR,NL,XX,1,1,bodies,,E,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,GA,,400,405,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,TH,,,40,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,KW,PG,,,7,shells,,P,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PF,FR,PF,,1,carvings,,Q,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PT,SN,,1,,carapaces,,,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PT,SV,,1,,carapaces,,,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,RE,MZ,,,50,live,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,RE,MZ,,50,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TN,AE,XX,1,,skulls,,E,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,TN,AE,XX,,1,specimens,,E,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AE,,2,,bodies,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AN,,100,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,208,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,689,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,,500,bodies,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,500,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BR,,500,,specimens,,T,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,1,,shells,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,119,300,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,XX,1,,bodies,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,XX,2,,derivatives,,T,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,DJ,,1,,carapaces,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,DO,XX,1,,bodies,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,XX,,1,carapaces,,T,O
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GD,,1,,carapaces,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,1,,carapaces,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,261,,specimens,,S,C
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MH,,220,,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,bodies,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,carvings,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,meat,kg,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,shoes,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,skulls,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,4,,meat,kg,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,,40,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NL,XX,1,,carvings,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,,109,109,specimens,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PE,,1,,carapaces,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TW,,30,,specimens,,S,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,VN,,1,,bodies,,P,I
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,1,,bodies,,S,W
2008,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,ZZ,,4,,specimens,,S,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,BY,,1,,bodies,,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,US,XX,,1,carvings,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,DE,XX,,1,leather products (small),,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,GB,XX,,1,carvings,,T,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,NZ,CN,,8.5,derivatives,g,L,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BE,CH,XX,1,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BE,CH,XX,1,,scales,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BR,PT,XX,,1,carapaces,,E,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BR,PT,XX,,3,carapaces,,Q,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BR,PT,XX,,1,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,XX,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,GB,,1,,derivatives,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,,1,carapaces,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,BE,XX,2,,carvings,,T,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,1,1,carapaces,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,,1,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,1,1,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,4,6,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,1,1,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,3,3,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,KR,XX,2,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,KW,XX,4,,carvings,,E,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,KW,XX,,4,scales,,E,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,NL,XX,1,,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,NL,XX,,1,live,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CL,GB,XX,,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,3,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FI,XX,,1,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CA,XX,2,,scales,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,1,1,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,MC,XX,1,,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,3,1,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,US,XX,,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,4,3,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,1,,carvings,,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CU,,1,,carapaces,,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MG,,,0.5,specimens,kg,S,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,PE,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,58,,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GG,GB,XX,,1,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,1,,carapaces,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,IN,GB,XX,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,DE,XX,,3,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,DE,,3,,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,XX,,3,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,JP,GB,,3,,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KR,CH,XX,2,2,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KW,CH,XX,,4,carvings,,E,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KW,CH,XX,4,,scales,,E,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KW,GB,XX,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,MU,BE,XX,,1,carapaces,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,AU,,3,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,XX,39,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,XX,0.2,,derivatives,kg,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,XX,264,,derivatives,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,XX,30,,derivatives,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,CN,,0.08,,derivatives,kg,T,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,FJ,,1,,bones,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,FJ,,2,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,HK,XX,5,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,KR,XX,1,,bodies,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,NC,,1,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,SA,,1,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,SG,XX,67,,derivatives,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,19,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,5,,carapaces,,P,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,1,,carvings,,P,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TO,,1,,derivatives,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TW,,2,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,TW,,0.08,,derivatives,kg,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,US,,1,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,VU,,15,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NZ,WS,,5,,carapaces,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PL,BI,,2,,carapaces,,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PL,EC,,6,,leather products (small),,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PL,TO,,1,,carapaces,,,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,PT,US,XX,,1,carvings,,E,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,FR,XX,,1,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,3,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,XX,,14,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RU,GB,,,1,live,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BO,,169,,eggs,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BO,,2,,meat,kg,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,carvings,,P,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,,3,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CN,,1,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CN,,1,,specimens,kg,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CO,XX,2,,meat,kg,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CR,,12,,eggs,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DK,SN,,1,carapaces,,P,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DK,SN,1,,shells,,P,W
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,XX,13,,carvings,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DO,,1,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,EC,,2,,leather products (small),,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,XX,8,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,151,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,4,,carvings,,S,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,1,,carvings,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,42,,meat,kg,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,3,,shells,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,1,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,2,3,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,3,2,carvings,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,7,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FR,XX,,1,scales,,Q,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,bodies,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,bodies,,T,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,1,,carvings,,P,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,3,,carvings,,P,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,5,33,carvings,,P,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,6,,carvings,,T,I
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,168,,carvings,,T,O
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,169,carvings,,T,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,3,leather products (small),,T,U
2008,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,14,,shells,,P,U
